1260;Rue de la Maladrerie;Centre de Vaccination - SAINT-CALAIS - La Maladrerie;Saint-Calais
648;Rue Sainte Anne;La Charité Sur Loire - Salle des Fêtes;La Charité-sur-Loire
2185;Avenue du Colonel Pavelet;Polyclinique Saint Roch;Montpellier
2558;Avenue du 8 Mai 1945 - Espace Morastel;Centre de vaccination éphémère de Mauguio;Mauguio
446;Rue des Martyrs de la Resistance;Centre de Vaccination - Château-Gontier - Saint Fiacre;Château-Gontier-sur-Mayenne
2416;Place du Champ de Foire;Centre de Vaccination - NORT SUR ERDRE - Complexe Marie-Amélie le Fur;Nort-sur-Erdre
842;Allée des Cressonnières;Centre de vaccination COVID - Terres de Montaigulia;Montaigu-Vendée
846;Chemin de la motte des 4 seigneurs;Centre de vaccination COVID -Luçon - Espace Plaisance;Luçon
721;Route de Mesle;Centre de vaccination - MAMERS - CHICAM;Mamers
3162;;Centre de vaccination éphémère de HANCHES;Hanches
526;Rue Albert Camus;Chatillon-sur-Seine salle Luc Schreder (gymnase);Châtillon-sur-Seine
729;Avenue Francois Mitterrand;" Centre Vaccination Covid-19 - Ile des enfants";Saumur
1242;Place de la Poste;Centre de Vaccination - MESLAY DU MAINE - Salle Socioculturelle;Meslay-du-Maine
843;Place de la Prée aux Ducs;Centre de vaccination COVID - NOIRMOUTIER - Espace Hubert Poignant;Noirmoutier-en-l'Île
844;Impasse du Puits Raimond;Centre de vaccination COVID - ILE D'YEU - Hôpital Dumonté;L'Île-d'Yeu
3163;Rue du Barry Neuf;Centre Vaccination PIGNANS;Pignans
820;Rue des Plantes;Centre de vaccination COVID - CHALLANS - Salles Louis-Claude Roux;Challans
817;rue de la République;Centre de vaccination COVID - FONTENAY LE COMTE - Salle des OPS;Fontenay-le-Comte
1951;Rue Robert Surmont;Centre de vaccination  - LA FERTE-BERNARD - Synergie Parc;La Ferté-Bernard
793;Rue du 8 Mai 1945;Centre de vaccination COVID - LES SABLES D'OLONNE - Olonnespace;Les Sables-d'Olonne
2164;Chemin de la Roseraie;Le Carré d'Or;Perpignan
2066;Place François Ledoux;Centre de vaccination - SAVENAY - Couvent des Cordeliers;Savenay
1124;Avenue Rubillard;Centre de Vaccination - LE MANS- Ouest;Le Mans
444;Rue Charles Coulomb;Centre de Vaccination - SAINT NAZAIRE - Centre d'examen de Santé;Saint-Nazaire
740;Place du Tertre Saint-laurent;Centre de Vaccination - ANGERS - Les Greniers St Jean;Angers
2469;Avenue du Général de Gaulle;Centre Vaccination St Laurent du Var - Ancienne école Djibouti;Saint-Laurent-du-Var
2406;Avenue Laplagne;Salle André BEAUDRAN à MIRANDE;Mirande
3253;rue du Hohlandsbourg;Relai ambulatoire Marckolsheim;Marckolsheim
2065;" rue de la mairie";Centre de vaccination - MACHECOUL -mairie annexe  de St Même Le Tenu;Machecoul-Saint-Même
906;Rue Notre-Dame;Centre de vaccination - PORNIC - Salle Polyvalente Béziers;Pornic
2437;Rue Paillard Ducléré;Centre de vaccination - MONTBIZOT;Montbizot
2979;Rue de la Mairie;Centre de vaccination - Communauté de Communes Osartis-Marquion (Ecole Maternelle Elsa Triolet);Vitry-en-Artois
2442;Rue des Courtils;Centre de Vaccination - LA SUZE-SUR-SARTHE - Salle des fêtes;La Suze-sur-Sarthe
2392;Allée du Pont des Arts;Centre de Vaccination - CHANGÉ- Sud-Est Manceau;Changé
2396;Avenue de la Faye;Centre de Vaccination - SAINT-HILAIRE DE RIEZ - Espace Jean Gaillardon;Saint-Hilaire-de-Riez
2003;route de Patac;CENTRE DE VACCINATION MODULAIRE SDIS 05;Gap
2391;place Jean-Claude Boulard;Centre de vaccination - COULAINES - Espace Culturel Henri Salvador;Coulaines
2659;Route de Saint-Roch;Centre de vaccination - PONT CHATEAU - Gymnase du Landas;Pontchâteau
2451;Allée des chataigniers;Centre de vaccination - SAINT MARS LA BRIERE - Salle des Chataigners;Saint-Mars-la-Brière
2631;Rue Linné;CENTRE DE VACCINATION SSTRN NANTES;Nantes
2650;Avenue Charles de Gaulle;Centre de vaccination Intercommunal Montesquieu - La Brède;La Brède
435;promenade des Anglais;Jardin Albert 1er Théatre de Verdure;Nice
68;Quartier Saint Christophe;CHI Digne les Bains;Digne-les-Bains
1268;14e km, Rue Georges Pompidou, RN3;"Centre de vaccination  du Tampon ";Le Tampon
2478;Place Georges Clemenceau;Centre vaccination LORGUES;Lorgues
2452;Place de la Chanterie;Centre de vaccination - LAIGNE EN BELIN - Salle polyvalente la Bélinoise;Laigné-en-Belin
1266;Avenue de la Republique;"Centre de vaccination de Saint-André ";Saint-André
1648;Salle des fêtes - rue du four Bannal;"Centre de vaccination ""grand public"" Senonches";Senonches
3252;esplanade Jo Trehard;Centre de vaccination pédiatrique - Théâtre de Caen;Caen
3255;"Rue de la Paix ";Centre de vaccination - CPTS Littoral en Nord, Maison de Quartier de la Basse Ville;Dunkerque
1996;Rue Pierre de Coubertin;Centre de vaccination de Ribeauvillé - Gymnase;Ribeauvillé
3256;Rue Delporte (Saint-Pol-sur-Mer);Centre de vaccination - CPTS Littoral en Nord, Salle Clairginet;Dunkerque
749;avenue du canal;Ste-Geneviève-des-Bois CVA;Sainte-Geneviève-des-Bois
3225;Rue Michelet;CDV31 Vaccibus Auterive;Auterive
3248;Route de Saint-Julien-En-Genevois;centre de vaccination du genevois - Valleiry;Valleiry
2983;Rue Juliette Savar;"Equipe mobile CRF - 94 ";Créteil
286;Avenue Blanche de Castille;Centre de Poissy;Poissy
673;RUE JEAN MONARD;Centre de vaccination COVID - AIX LES BAINS;Aix-les-Bains
2061;Rue Paul Hermann;Centre de vaccination COVID 19 : site des Makes;Saint-Louis
3258;Lotissement Sant Jaume du Crest;CV de claira;Claira
879;"Salle Ste Victoire, "" le plateau "" - Chemin du Cimetière";Centre de vaccination intercommunal Velaux - Ventabren - La Fare les Olivierss - Eguilles - Coudoux;Ventabren
3257;Avenue du President Roosevelt;Equipe mobile Tain l'Hermitage;Tain-l'Hermitage
863;Chemin de Saint Claude;Maison des Associations Antibes;Antibes
3222;Quai des Mariniers;APF NEVERS;Nevers
2982;Route de L'arçon;Centre de vaccination Auch (Ancien GIFI);Auch
2015;Chemin de la Prairie,;Centre de vaccination  Sel-et-Vermois - Salle du Chapitre à l’Espace Prieuré;Varangéville
2263;Avenue Simone Veil;Centre de vaccination - stade Groupama stadium;Décines-Charpieu
847;Rue de la Gare;CHIC des Andaines - site de Domfront;Domfront en Poiraie
3218;Rue Thomas Edison;Centre de vaccination pédiatrique de Créteil;Créteil
3227;Rue de Sèvres;Centre de vaccination pédiatrique du 15e - Hôpital Necker;Paris
2984;Place Salvador Allende;"EMD Créteil ";Créteil
1935;Avenue Richerand;Mairie du 10e + annexe Richerand;Paris
236;Rue Anciens Combattants Afn Tom;Centre de vaccination - CH Chauny;Chauny
2147;Av Lucien Boschetti;Centre de vaccination COVID 19 CPAM Haute-Savoie;Annecy
1413;"Salle Rabelais Place Denfert Rochereau ";Saint-Maixent-L'Ecole - Hall denfert;Saint-Maixent-l'École
1043;Rue Henri Rostagni;Mairie de l'Escarène;L'Escarène
986;Avenue Yitzhak Rabin;ESAJ - La Seyne sur Mer;La Seyne-sur-Mer
3149;Rue Baraban;Centre de vaccination CPAM Rhône;Lyon
1391;Rue du Stade;"Centre vaccination Craponne ";Craponne-sur-Arzon
1295;Complexe Paul ELUARD - Avenue Jules Ferry;Centre de vaccination de la CPTS Vignes et Calanques pour les communes de La Ciotat, Ceyreste, Cassis, Roquefort la Bédoule, Carnoux en Provence.;La Ciotat
1086;chemin du Gheit;Centre de vaccination – Maison Pour Tous – Mairie de Contes;Contes
347;Rue Elie Gruyelle;Centre de vaccination - Hénin Beaumont- Salle Polonia - Espace Lumière;Hénin-Beaumont
3263;Avenue Prosper Merimee;Centre commercial Carrefour le Merlan;Marseille
1179;Avenue Alexandre Ansaldi;Pôle de santé des Flamants - CD 13;Marseille
1141;Avenue Antide Boyer;Pôle de santé Aubagne CD 13;Aubagne
1254;Chemin des Mille Ecus;"CPTS des Collines (Allauch-Plan-de-Cuques) ";Allauch
3260;allée Paul Langevin;Centre de vaccination mobile de la CPTS Venissieux Saint-Fons,;Saint-Fons
1178;Rue Saint Adrien;CEGIDD St Adrien CD 13;Marseille
1344;Promenade des Anglais;Equipe mobile Département 06;Nice
1351;Promenade des Anglais;Equipe mobile Métropole Nice Côte d'Azur;Nice
1305;Rue de Lyon - Parc BILLOUX;Centre de vaccination de la Mairie des 15e et 16e arrondissement de Marseille;Marseille
3261;Allée du Château;Centre de vaccination - GOURIN;Gourin
1924;Route de la Crau;CP - USP- Centre Hospitalier Intercommunal de Toulon La Seyne sur Mer (CHITS) / Centre Pénitentiaire de Toulon-La Farlède;La Farlède
1925;Avenue Fred Scamaroni;MA - US Draguignan / Maison d'arrêt de Draguignan;Draguignan
832;Boulevard Just Marie Raynouard;Centre sportif J-J Marcel;Brignoles
766;boulevard des Héllenes;AGDE Centre de vaccination HOPITAL D'AGDE;Agde
1947;Esplanade de Lattre de Tassigny;Palais des expositions;Nice
1518;Boulevard Sainte Anne;HIA Sainte-Anne;Toulon
1943;espace du Bicentenaire;Centre vaccination COTIGNAC - Caserne des Pompiers;Cotignac
2054;Avenue de la Liberation;Centre de vaccination de PLAN d'AUPS - Maison de Pays;Plan-d'Aups-Sainte-Baume
1944;Route de Rocbaron;Centre vaccination PUGET-VILLE - Caserne des Pompiers;Puget-Ville
1945;Avenue Franklin Roosevelt;Centre de Vaccination de RIANS - Caserne des Pompiers;Rians
2053;Salle Municipale des Plantiers -Quartier des Plantiers;Centre de vaccination de SALERNES;Salernes
1491;Rue Saint-Clair;Centre de Vaccination de FAYENCE;Fayence
2124;Maison de la Région des Hautes-Alpes - Place Saint Arnoux;Vaccinobus des Hautes-Alpes;Gap
1998;Bd Commandant Joseph Nicolas;Centre Vaccination Toulon Ouest - ZENITH LIVE;Toulon
634;Avenue Larroumes;Centre Municipal de Santé de L'Hay Les Roses;L'Haÿ-les-Roses
2159;Rue du Docteur Honnorat;Vaccinobus des  Alpes-de Haute-Provence;Digne-les-Bains
2163;Avenue du Général de Gaulle;Centre de vaccination du Lavandou;Le Lavandou
1946;Boulevard du Mercantour;Palais NIKAIA;Nice
2162;Avenue Marechal Foch;Centre de Vaccination de CUERS;Cuers
2161;Montee de l’Ecureuil;Centre de Vaccination de Bormes-les-Mimosas;Bormes-les-Mimosas
1617;Rue du Parc;Centre de Santé Fondation John Bost;La Force
2157;Rue Henri Sainte-Claire Deville;Centre de Vaccination Sainte Musse;Toulon
2160;Rue de la Republique;Centre de Vaccination de SIX FOURS;Six-Fours-les-Plages
2361;Avenue Henri Jaubert;Centre mobile de vaccination SDIS 04;Digne-les-Bains
2304;Rue Georges Cisson;Centre Vaccination Sollies Pont;Solliès-Pont
2200;Av 1er Btn Infant M Pacifique;Centre vaccination Hôpital Clémenceau;La Garde
2306;Place de la République;Centre vaccination Cavalaire;Cavalaire-sur-Mer
2303;Carraire du Pical;Centre Vaccination La Roquebrussanne;La Roquebrussanne
2345;;Centre Vaccination de Ollioules;Ollioules
3259;Boulevard de Clairfont;CV de Toulouges;Toulouges
2240;"Parc des expositions - Hall J- chemin des Felons ";"Centre Vaccination Avignon ";Avignon
2450;Place de la Blachette;"Salle polyvalente ";Roumoules
2459;Avenue Picasso;CPTS Buech Dévoluy;Veynes
562;Rue des Bordes;Centre vaccination LOUHANS/BRANGES - Groupe scolaire Jean Vial;Louhans
2433;Chemin du Courredou;Centre Vaccination CARCES;Carcès
2402;Rue Gambetta;Centre vaccination la Valette;La Valette-du-Var
2395;;Centre vaccination Le Val;Le Val
2403;;Centre de vaccination de Nans les Pins;Nans-les-Pins
2458;Place de la Victoire;La maison du Peuple;Saint-Zacharie
2448;Esp de l’Armée d’Afrique;Centre de Vaccination COVID SDIS84 - Professionnels prioritaires;Avignon
2441;;Centre Vaccination SANARY;Sanary-sur-Mer
2425;Chemin des Batteries;Centre de Vaccination du Groupement EST : Vaccin EST;Fréjus
2712;Rue de Malleville;Centre de vaccination territorial Centre Val d’Oise Plaine Vallée – Enghien-Montmorency;Enghien-les-Bains
2454;Chemin de Font de Currault;Ecoparc Mougins;Mougins
2666;Rue du Ruisselet;Centre Marnais de Promotion de la Santé;Reims
2664;"rue René Picard ";Centre de vaccination du territoire de Longwy;Longlaville
3268;Rue Scandicci;Equipe Mobile de Vaccination de la Protection Civile;Pantin
479;Rue Pierre Semard;Centre de vaccination RESAL;Besançon
2916;Chemin de la Rivière;Centre de vaccination éphémère Sainte-Geneviève des Bois;Sainte-Geneviève-des-Bois
1149;Rue de Hamm;Centre de vaccination de Toul;Toul
2075;Rue de l'hôtel de ville;Salle associative – Centre de vaccination;L'Isle-d'Abeau
1293;rue Augustin Ryman;Centre de vaccination - centre médico-social de St Barth;SAINT-BARTHELEMY
830;Rue Alexandre Dumas;Centre de vaccination - Pôle privé des cliniques d'Amiens;Amiens
1306;rue Pierre Decoulx;"Centre de vaccination - CHU Lille ";Loos
267;Avenue Marx Dormoy;Centre de vaccination - HOPITAL PRIVÉ LE BOIS;Lille
548;Rue du Foirail;POUILLY-EN-AUXOIS MSP;Pouilly-en-Auxois
3246;"Rue Lethiere ";"Centre de vaccination du centre de Santé Allo Médical Caraïbes ";Sainte-Anne
3109;Lotissement St Agnès - Salle Santagné;Relai ambulatoire de vaccination de la commune de Larnas;Larnas
2707;"Route Nationale 1 - Kaweni ";SDIS 976;Mamoudzou
3269;1 place Quatrefages de la Roquete - Le Cantou salle des fêtes;centre de vaccination éphémère Le Vigan;Le Vigan
3273;Rue Edmond Albius;Centre Case de Terrain de Sel;La Possession
2713;Route de Gallargues - Salle polyvalente du Lycée Lucie Aubrac;Centre de vaccination de Sommières;Sommières
2518;Rue du Cirque Romain;Centre de vaccination CPAM du Gard;Nîmes
3271;Rue du 4 Août 1789;Relai ambulatoire - La Grande Pharmacie Cusset;Villeurbanne
2156;Rue de Bligny;Centre du CH Bligny;Fontenay-lès-Briis
978;Rue Jean Moulin;Centre de Vaccination CH Ribérac;Ribérac
3270;Quai Lunel;Centre vaccination Quai Lunel;Nice
1737;Rue Victor Hugo;RETIERS - Salle polyvalente;Retiers
3073;Route des Ecoles;Relai ambulatoire de Fontbellon;Saint-Étienne-de-Fontbellon
222;Place d'Arsonval;Centre de vaccination -Hôpital Edouard Herriot-HCL;Lyon
1247;Rue de la Forêt;Centre hospitalier de Saint-Aignan;Saint-Aignan
1627;Rue du Coteau;Equipe mobile vaccination Croix-Rouge Française du Val-de-Marne;Limeil-Brévannes
1128;Rue Robert Collet;Centre de Vaccination - LE MANS- Jean Moulin;Le Mans
3202;Avenue Pierre Fabre;Centre de vaccination de Lavaur - Halle d'Occitanie;Lavaur
3079;Centre Commercial Parinor (rez-de-chaussée);"Centre de vaccination O’Parinor ";Aulnay-sous-Bois
2400;Rue des Aviateurs;Centre de vaccination Clinique Saint François;Haguenau
3272;Rue du 8 mai 1945;Relai ambulatoire - MSP le clos Caroline;Villeurbanne
845;Rue des Lauriers;Centre de Vaccination Miramas Saint-Chamas - Salle des fêtes de Miramas;Miramas
1267;Rue du Karting;Centre de vaccination de Saint-Denis - NORDEV - Parc des expositions;Saint-Denis
3274;Rue des Renouillers;CH Louis Mourier;Colombes
750;boulevard Pénélope;MONTPELLIER Centre vaccination à la Clinique du Millénaire;Montpellier
567;Boulevard du Docteur Galvaing;Decize - Salle Theodore GERARD;Decize
602;Boulevard Frédéric Latouche;Centre de vaccination AUTUN - Salle l'Hexagone;Autun
1205;Place de Provence;Centre de vaccination  Vitrolles - Espace Mandela;Vitrolles
2310;Rue Jean Jaurés;Centre de vaccination d'Epinac - Maison Syndicale;Épinac
1729;Avenue Anatole France;Centre départemental de dépistage et de soins - site de Garges-lès-Gonesse;Garges-lès-Gonesse
1993;Rue Théodore Deck;"Centre de vaccination de Guebwiller ";Guebwiller
2561;Salle des fêtes - D9 -  Le Village;Equipe mobile salle des fêtes;Cléon-d'Andran
2383;Salle du Queyron;Centre de vaccination Guillestrois-Queyras;Guillestre
1123;Maison des association - Quai verdun;MAIRIE / CH Vaison;Vaison-la-Romaine
1019;Avenue de Lodève (1ère étage du pôle santé);GIGNAC CENTRE DE VACCINATION;Gignac
3243;Rue du Bas Noyer;Centre de vaccination d'Eragny - CC Art de Vivre;Éragny
1436;Esplanade du CHATEAU;Centre de vaccination - Ville de HAM, Salle des Fêtes Esplanade du Château;Ham
2072;Avenue Louis Bréguet;Centre de vaccination de Vélizy-Villacoublay;Vélizy-Villacoublay
1986;Boulevard des Cites Unies;"Centre de vaccination - Zénith de Lille ";Lille
2332;Place Cezaire;Centre de vaccination d'Arthez de Béarn;Arthez-de-Béarn
770;"Route du Lot ";Centre de vaccination - CH de Jean Leclaire de Sarlat;Sarlat-la-Canéda
57;Route de Chez Goujon;Centre de vaccination du CH SUD-CHARENTE;Barbezieux-Saint-Hilaire
3275;Allée de la Plage;CENTRE COVID EST LA GRANDE MOTTE;La Grande-Motte
2023;Route de Briey;Centre de vaccination de Audun-le-Roman  (salle Aragon);Audun-le-Roman
1162;Salle François Gabard - La croix Chadenne;Centre de vaccination Châteauneuf;Châteauneuf-sur-Charente
2229;Avenue du XXIème siècle;Grand centre 21;Dijon
2347;Avenue Jean Macé;Centre de vaccination de Décines -Charpieu - Parc des sports Raymond Troussier;Décines-Charpieu
735;Route de l'Hippodrome;Centre de Vaccination des Mauges à Beaupréau;Beaupréau-en-Mauges
2764;ZAC VALGORA;Centre vaccination IKEA;La Valette-du-Var
1629;place de l'Octroi;Centre de Vaccination de Sigean;Sigean
979;Rue Henrionnet;Centre Vaccination - GHSA - Site Vouziers;Vouziers
1388;Boulevard Cambronne;Centre de vaccination - Communauté Communes du Pays Noyonnais,  Campus Economique Inovia;Noyon
1102;Rue de l’Eau;Centre de vaccination - CPTS Grand Amiens;Pont-de-Metz
455;La Tuilière, 2 Rue Bel air;Clinique de Vitrolles;Vitrolles
738;Place de l'Orgerie;Centre de Vaccination - BAUGE - René d'Anjou;Baugé-en-Anjou
2036;Boulevard Clemenceau;Centre de vaccination - Hôpital Privé Le Bois, Hippodrome Marcq-en-Baroeul;Marcq-en-Barœul
2062;Rue de Louvroil;Centre de vaccination - CPTS HAUTMONT;Hautmont
258;Rue Watteau;"Centre de vaccination - Clinique Sainte Marie (GHICL) ";Cambrai
3278;Rue des Artisans;Relai ambulatoire de vaccination - MSP Cléon d'andran;Cléon-d'Andran
3277;Rue Louis Vivent;Centre départemental de vaccination;Agen
3276;Av Georges Guignard;CES Agen;Boé
955;Avenue du Docteur Maurice Donat;Hop. privé A. Tzanck- Mougins Sophia Antipolis;Mougins
422;Rue Louis Lumière;FOUGERES - Espace Aumaillerie;La Selle-en-Luitré
427;Rue du Président Roosevelt;Communauté d'agglomération Saint-Germain Boucle de la Seine;Saint-Germain-en-Laye
2745;Route de Torcy;"Centre de Vaccination éphémère BASE DE LOISIRS DE TORCY ";Vaires-sur-Marne
2457;Rue d'arstein;CANCALE - Salle Cancaven;Cancale
1135;Rue d’Hem;Centre de vaccination - CPTS de la Marque, Clinique de Villeneuve d'Ascq;Villeneuve-d'Ascq
1651;Rue Louise Michel;Centre de vaccination de Sartrouville;Sartrouville
2605;Rue Tassart;Centre de vaccination - Maison de Santé de L'Abbaye de Breteuil;Breteuil
491;Route nationale 3 - ZAC madeleine;Centre de vaccination GHER;Saint-Benoît
951;Rue de l'Hermitage;Centre de vaccination Terres de Haute Charente;Terres-de-Haute-Charente
459;Rue de l’Eglise;Ville de Boulogne Billancourt;Boulogne-Billancourt
3279;Rue Jehan Fouquet;Centre de vaccination public;Tours
3285;Rue Decomberousse;Centre de vaccination à destination des réfugiés Ukrainiens;Villeurbanne
324;Rue Marcel Bourdarias;CENTRE DE VACCINATION AMBULATOIRE ALFORTVILLE;Alfortville
312;Boulevard de la Boissière;"CH André Grégoire de Montreuil ";Montreuil
1183;Avenue du Général de Gaulle;Centre de vaccination  - Fondation Hopale, Kursaal;Berck
429;Rue Pierre Lescot;Communauté d'agglomération Versailles Grand Parc;Versailles
301;Avenue Napoléon Bonaparte;CENTRE RUEIL-MALMAISON;Rueil-Malmaison
1119;Avenue du General Leclerc;ANGERVILLE CVA mobile - Salle polyvalente Guy BONIN;Angerville
308;Rue du Docteur Delafontaine;CH SAINT-DENIS;Saint-Denis
54;Rue de l'Hôpital;CH RUFFEC;Ruffec
3280;Place Eugene Rolland;Centre Colbert Bâtiment - H-1 er étage;Châteauroux
326;Boulevard du 19 Mars 1962;Centre Hospitalier de Gonesse;Gonesse
322;Rue du Lieutenant Colonel Prudhon;VICTOR DUPOUY;Argenteuil
430;Rue du parc;Communauté de communes du Pays Houdanais;Septeuil
514;Boulevard de la République;MSP MAGNY EN VEXIN;Magny-en-Vexin
117;Rue Racine - Salle multiculturelle;Centre de vaccination Grand Public;Bagnols-sur-Cèze
1455;Rue de Saint Prix;Centre de vaccination - Centre Hospitalier Simone Veil;Eaubonne
318;Rue du Génèral Leclerc;GHI Le raincy-Montfermeil;Montfermeil
424;Rue du Général Delort;Ville de Provins;Provins
3281;Rue du Grand Faubourg;"Pôle santé publique 28 ";Chartres
474;Grande Rue;Ville de Garches - Médiathèque Jacques GAUTIER;Garches
464;Rue du Docteur le Savoureux;Ville de Chatenay-Malabry;Châtenay-Malabry
476;Rue de Châteaudun;Ville de la Garenne Colombes;La Garenne-Colombes
473;Place du Marché;Ville de Clichy la Garenne;Clichy
475;Rue du Bateau Lavoir;Ville d'Issy les Moulineaux;Issy-les-Moulineaux
3282;Av du Pdt J Fitzgerald Kennedy;Hôpital Victor Jousselin - RDC Bâtiment Maternité - Pôle santé publique 28;Dreux
469;"avenue Jean Jaurès ";Ville de Clamart;Clamart
484;rue de Musselburgh;CENTRE DE VACCINATION AMBULATOIRE DE CHAMPIGNY;Champigny-sur-Marne
328;Avenue Victor Hugo;CENTRE NOGENT SUR MARNE;Nogent-sur-Marne
1098;Route de Rue;Centre de vaccination - MSP Crécy en Ponthieu;Crécy-en-Ponthieu
445;Rue de la Concorde;Ville d'Asnières;Asnières-sur-Seine
488;Avenue Mahieu;CENTRE SAINT MAUR DES FOSSES;Saint-Maur-des-Fossés
493;Rue Mahatma Gandhi;Centre de vaccination CHU SUD;Saint-Pierre
502;Rue Malher;CV Paris Centre;Paris
508;Place Jules Joffrin;MAIRIE DU XVIII - CENTRE COVISAN;Paris
3283;Route de Varye;Centre médico-social de l'IRSA;Saint-Doulchard
568;Avenue du Colonel Fabien;"Auberge Municipale ";Saint-Denis
2594;Salle du Queyron - Place d'Italie;Centre de vaccination Guillestrois - Opération Tous sur le Pont;Guillestre
485;Avenue Foch;MAISONS ALFORT;Maisons-Alfort
510;Avenue du 14 Juillet;Jean Verdier AP-HP (Bondy);Bondy
604;Allée Christophe Colomb;"Annexe du collège international ";Noisy-le-Grand
537;Rue d’Amsterdam;Centre Médical Europe;Paris
621;Rue François Mitterrand;"Collège Courbet ";Pierrefitte-sur-Seine
618;Rue Mouton-Duvernet;"Mairie du XIVe ";Paris
588;Rue Amélie;Centre Vaccination Paris 7e - Gymnase Camou;Paris
3284;Rue Lavoisier;Mail Pierre Charlot;Blois
596;Quai de Jemmapes;Centre de vaccinations internationales Air France;Paris
759;Place du Bourguet;Mairie - Salle Pierre Michel;Forcalquier
1337;Rue de Saint-Gratien;Centre de vaccination d'Ermont;Ermont
580;Rue des écoles, Saint-Ouen-sur-Seine;"Centre de vaccination de Saint-Ouen - Salle des fêtes Barbara ";Saint-Ouen-sur-Seine
583;"Mail de l'égalité ";"Centre municipal de santé - Salvaldor Allende ";La Courneuve
613;Rue Philippe de Champagne;Centre de vaccination du 13e - Mairie du 13e;Paris
838;Route des Blaquieres;Complexe sportif des Blaquières;Grimaud
751;Irène et Frédéric Joliot Curie;Igny CVA;Igny
771;Avenue de l'église;"Evry-CVAE Foyer Club ";Évry-Courcouronnes
778;rue du général Leclerc;Ville de Coulommiers;Coulommiers
635;Rue Edmond Turcq;"Centre hospitalier Carnelle Portes de l'Oise ";Beaumont-sur-Oise
639;rue Curial;Le 104;Paris
855;Rue Chantepie Mancier;Centre de vaccination territorial du Haut Val d'Oise;L'Isle-Adam
364;Route de la Foret;MSP Les Angles;Les Angles
67;Avenue du Languedoc;Covax Ambu - bâtiment ancien service rhumatologie du CH de Perpignan;Perpignan
822;Rue de la Forêt;"Centre de vaccination territorial Centre Val-d’Oise Plaine Vallée Saint-Brice-sous-Forêt ";Saint-Brice-sous-Forêt
1014;Rue Pierre Brossolette;Ville de Courbevoie;Courbevoie
857;Rue Rodin;Centre de vaccination Linandes-Cordeliers/site des Cordeliers;Pontoise
861;Avenue de Fontainebleau;Ville de Saint Fargeau;Saint-Fargeau-Ponthierry
1032;Rue Antoinette Vernes;Communauté d'agglomération Rambouillet Territoires;Rambouillet
865;Rue Pierre Corneille;Ville de Montereau;Montereau-Fault-Yonne
859;Rue du Plateau;" Ville de Pontault Combault";Pontault-Combault
1459;Avenue de l'île-de-France;Centre de vaccination - Centre Hospitalier René Dubos;Pontoise
1004;Rue René Deschamps;Centre de vaccination - Ecole René Deschamps;Drancy
974;Les Linandes Pourpres;Centre de vaccination Linandes-Cordeliers/site des Linandes;Cergy
1310;Place André MIGNOT;CENTRE VACCINATION CD78 (VELIZY, RA, FV, VACCYBUS);Versailles
238;Chemin du Paradis;CH Mas Careiron;Uzès
2756;avenue Charles de Gaulle;" ETAMPES CVAE Base de Loisirs";Étampes
2757;Avenue du 14 Juillet;EMV Barnum Bondy;Bondy
1553;Rue Amelot;CES Amelot CPAM;Paris
1569;Rue du Coteau;EMV Croix-Rouge Val-de-Marne;Limeil-Brévannes
1539;Quai de Jemmapes;EMV Centre de vaccination internationale / CMI;Paris
1531;Espace Jean Monnet, Boulevard des Lavandières;ETRECHY CVA;Étréchy
1575;Rue E et Marie Louise Cornet;EMV Pantin;Pantin
1530;Rue Johnstone et Reckitt;Ris-Orangis CVA;Ris-Orangis
1170;RD 191;Cerny CVA;Cerny
1576;Rue Sadi Carnot;EMV Drancy;Drancy
1034;Place Bad Wiessee;Dourdan CVA;Dourdan
1512;Avenue de la Convention;Centre de vaccination - centre d'examen de santé;Bobigny
1577;Avenue Ferrer;EMV livry-Gargan;Livry-Gargan
1574;Rue des Ecoles;EMV Saint-Ouen-sur-Seine;Saint-Ouen-sur-Seine
1579;Allee Charles de Foucauld;EMV Noisy-le-Grand (CD);Noisy-le-Grand
1561;Chemin des Prés;Centre de Vaccination éphémère  Thomery;Thomery
1653;Avenue de Verdun;Equipe mobile – Conseil Départemental;Créteil
2681;Rue Pierre Fourier;Centre de vaccination Nancy Hôtel de ville;Nancy
1666;Avenue Louis Roche;Ville de Gennevilliers;Gennevilliers
1661;Place des anciens combattants d'afrique du Nord;Ville d'Antony Bourg La Reine Sceaux;Antony
1678;Grande Rue;Communauté de communes Coeur d'Yvelines LES MESNULS;Les Mesnuls
1659;Place Jean Jaures;Centre de vaccination - Hôtel de ville de Montreuil;Montreuil
1658;Place du 11 novembre 1918;Centre de vaccination - Bâtiment Charlotte Petit (Clichy-sous-Bois);Clichy-sous-Bois
1665;Avenue Saint-Exupéry;Ville de Chatillon Malakoff;Châtillon
1684;Avenue du Terroir;Centre de vaccination de Cergy;Cergy
1690;Avenue des Peupliers;Fleury CVA;Fleury-Mérogis
1694;Rue Claude Debussy;Centre Ephémère - Caserne Champerret;Paris
1680;;Centre de vaccination de SAINT CYR L'ECOLE (clos);Saint-Cyr-l'École
1683;Rue Gabriel Lamé;Espace Gabriel Lamé;Paris
1720;Avenue Anatole France;Centre de Vaccination ambulatoire de Choisy-le-Roi;Choisy-le-Roi
1695;Avenue Boutroux;Centre éphémère - Caserne Massena;Paris
